MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2017/12/14 22:20,17288,17238,17288,17230,44.33237283
2017/12/14 22:21,17238,17245,17265,17224,32.71468038
2017/12/14 22:22,17246,17241,17249,17237,11.80361235
2017/12/14 22:23,17241,17212,17249,17210,26.00353617
2017/12/14 22:24,17212,17186,17212,17173,34.46307856
2017/12/14 22:25,17186,17185,17195,17147,61.80227135
2017/12/14 22:26,17186,17161,17194,17156,33.32952541
2017/12/14 22:27,17163,17147,17173,17147,23.79397118
2017/12/14 22:28,17148,17145,17166,17142,34.22866904
2017/12/14 22:29,17150,17151,17163,17145,12.72661102
2017/12/14 22:30,17152,17142,17152,17140,14.05024199
2017/12/14 22:31,17141,17131,17151,17131,18.44959776
2017/12/14 22:32,17131,17127,17137,17121,28.93690917
2017/12/14 22:33,17126,17115,17130,17115,46.76124767
2017/12/14 22:34,17114,17120,17126,17094,52.38449841
2017/12/14 22:35,17121,17135,17150,17116,34.80791593
2017/12/14 22:36,17136,17145,17149,17130,23.91227817
2017/12/14 22:37,17147,17157,17172,17142,19.10158032
2017/12/14 22:38,17156,17170,17175,17150,25.97151245
2017/12/14 22:39,17170,17200,17200,17167,28.1526755
2017/12/14 22:40,17186,17186,17210,17174,40.11256463
2017/12/14 22:41,17186,17193,17195,17184,18.20448191
2017/12/14 22:42,17193,17195,17204,17191,12.43508388
2017/12/14 22:43,17198,17200,17209,17194,38.51798574
2017/12/14 22:44,17200,17188,17201,17183,25.95818172
2017/12/14 22:45,17188,17185,17189,17179,10.11733739
2017/12/14 22:46,17185,17173,17187,17172,45.92945825
2017/12/14 22:47,17179,17175,17179,17172,14.25753773
2017/12/14 22:48,17174,17170,17178,17160,36.35332656
2017/12/14 22:49,17170,17145,17171,17145,14.24000233
2017/12/14 22:50,17147,17154,17177.01889,17122,31.58413377
2017/12/14 22:51,17156,17106,17156,17106,21.2570819
2017/12/14 22:52,17112,17104,17142,17103,29.91871221
2017/12/14 22:53,17106,17103,17117,17103,24.90198279
2017/12/14 22:54,17104,17113,17117,17103,16.047762
2017/12/14 22:55,17116,17101,17116,17101,44.86291511
2017/12/14 22:56,17102,17107,17115,17099,25.8897206
2017/12/14 22:57,17108,17114,17119,17103,35.0949094
2017/12/14 22:58,17111,17113,17115,17107,18.88020877
2017/12/14 22:59,17113,17105,17113,17104,20.44492344
2017/12/14 23:00,17104,17110,17113,17100,14.02792324
2017/12/14 23:01,17108,17103,17109,17102,9.91996534
2017/12/14 23:02,17103,17091,17109,17090,111.2874634
2017/12/14 23:03,17091,17084,17109,17068,98.26187652
2017/12/14 23:04,17086,17074,17088,17071,57.2929342
2017/12/14 23:05,17077,17064,17086,17056,49.24343164
2017/12/14 23:06,17055,17067,17069,17042,62.08317843
2017/12/14 23:07,17066,17051,17070,17050,35.83517753
2017/12/14 23:08,17051,17045,17052,17042,63.8724457
2017/12/14 23:09,17046,17059,17064,17045,18.85247052
2017/12/14 23:10,17065,17054,17070,17052,18.26872832
2017/12/14 23:11,17055,17049,17065,17045,31.61310162
2017/12/14 23:12,17049,17053,17064,17046,14.80094524
2017/12/14 23:13,17053,17063,17070,17053,9.83434056
2017/12/14 23:14,17062,17073,17077,17062,26.54673434
2017/12/14 23:15,17074,17074,17077,17067,18.79331521
2017/12/14 23:16,17075,17066,17077,17066,20.15890745
2017/12/14 23:17,17067,17072,17072,17064,13.44605677
2017/12/14 23:18,17071,17072,17077,17070,14.25409909
2017/12/14 23:19,17073,17063,17077,17057,16.59654856
2017/12/14 23:20,17064,17057,17070,17056,18.2686726
2017/12/14 23:21,17061,17061,17075,17051,24.10926165
2017/12/14 23:22,17060,17050,17062,17050,18.10440384
2017/12/14 23:23,17050,17047,17051,17046,25.40338038
2017/12/14 23:24,17047,17048,17051,17045,12.86454829
2017/12/14 23:25,17046,17065,17077,17045,30.66969134
2017/12/14 23:26,17066,17069,17069,17053,13.14776287
2017/12/14 23:27,17069,17081,17088,17067,25.83277292
2017/12/14 23:28,17081,17089,17090,17080,16.12591566
2017/12/14 23:29,17088,17095,17100,17079.18779,18.63667115
2017/12/14 23:30,17095,17080,17099,17079.18779,44.80153682
2017/12/14 23:31,17080,17082,17088,17079.18779,6.48809207
2017/12/14 23:32,17082,17091,17098,17082,9.45186268
2017/12/14 23:33,17091,17095,17097,17085,9.55545438
2017/12/14 23:34,17094,17110,17110,17093,45.89801282
2017/12/14 23:35,17108,17149,17149,17108,54.34311587
2017/12/14 23:36,17148,17142,17149,17140,35.5872573
2017/12/14 23:37,17142,17131,17146,17130,37.07624863
2017/12/14 23:38,17130,17133,17149,17107,17.10112921
2017/12/14 23:39,17146,17136,17149,17134,10.91087228
2017/12/14 23:40,17138,17140,17145,17128,9.95421119
2017/12/14 23:41,17140,17140,17148,17140,11.08490675
2017/12/14 23:42,17141,17148,17149,17140,24.72064445
2017/12/14 23:43,17149,17154,17175,17148,22.07400278
2017/12/14 23:44,17154,17162,17174,17153,13.38736763
2017/12/14 23:45,17160,17168,17175,17152,15.3424732
2017/12/14 23:46,17169,17163,17174,17159,25.97974656
2017/12/14 23:47,17163,17156,17172,17151,5.39081369
2017/12/14 23:48,17156,17141,17159.74796,17140,28.27960903
2017/12/14 23:49,17141,17137,17150,17120,11.1800733
2017/12/14 23:50,17132,17122,17140,17110,9.40056393
2017/12/14 23:51,17123,17103,17129,17101,4.76635135
2017/12/14 23:52,17114,17100,17121,17100,8.0308179
2017/12/14 23:53,17100,17100,17110,17092,3.28544215
2017/12/14 23:54,17100,17084,17100,17083,19.39547372
2017/12/14 23:55,17083,17082,17083,17044.15439,49.76001866
2017/12/14 23:56,17082,17059,17083,17030,35.12766845
2017/12/14 23:57,17062,17060,17076,17037,14.71104481
2017/12/14 23:58,17058,17058,17063,17056,26.90798267
2017/12/14 23:59,17059,17059,17059,17058,20.38425817
